34.4090 	EXP 	image: autoDraw = False
34.4090 	EXP 	text: autoDraw = False
34.4090 	EXP 	image: image = 'images/faces/female/Mia_Hamm.jpg'
34.4090 	EXP 	text: text = '+'
34.4090 	EXP 	image: autoDraw = True
34.6586 	EXP 	text: autoDraw = True
34.7088 	EXP 	image: autoDraw = False
35.5073 	EXP 	text: autoDraw = False
35.5500 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'name': 'images/faces/male/PSY.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
35.5809 	EXP 	image: autoDraw = False
35.5809 	EXP 	text: autoDraw = False
35.5809 	EXP 	image: image = 'images/faces/male/PSY.jpg'
35.5809 	EXP 	text: text = '+'
35.5809 	EXP 	image: autoDraw = True
35.8469 	EXP 	text: autoDraw = True
35.8833 	EXP 	image: autoDraw = False
36.6202 	EXP 	text: autoDraw = False
36.6415 	EXP 	New trial (rep=0, index=27): <Trial 27 (27 in rep 0) data={'name': 'images/objects/8027086.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 27, 'thisTrialN': 27, 'thisRepN': 0}>
36.6583 	EXP 	image: autoDraw = False
36.6583 	EXP 	text: autoDraw = False
36.6583 	EXP 	image: image = 'images/objects/8027086.thl.jpg'
36.6583 	EXP 	text: text = '+'
36.6583 	EXP 	image: autoDraw = True
36.9405 	EXP 	text: autoDraw = True
36.9650 	EXP 	image: autoDraw = False
38.0804 	EXP 	text: autoDraw = False
38.0808 	EXP 	New trial (rep=0, index=28): <Trial 28 (28 in rep 0) data={'name': 'images/objects/8256348.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 28, 'thisTrialN': 28, 'thisRepN': 0}>
38.0979 	EXP 	image: autoDraw = False
38.0979 	EXP 	text: autoDraw = False
38.0979 	EXP 	image: image = 'images/objects/8256348.thl.jpg'
38.0979 	EXP 	text: text = '+'
38.0979 	EXP 	image: autoDraw = True
38.3768 	EXP 	text: autoDraw = True
38.3990 	EXP 	image: autoDraw = False
39.3812 	EXP 	text: autoDraw = False
39.3913 	EXP 	New trial (rep=0, index=29): <Trial 29 (29 in rep 0) data={'name': 'images/objects/Atennisball2.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 29, 'thisTrialN': 29, 'thisRepN': 0}>
39.4077 	EXP 	image: autoDraw = False
39.4077 	EXP 	text: autoDraw = False
39.4077 	EXP 	image: image = 'images/objects/Atennisball2.jpg'
