20.2664 	EXP 	image: image = 'images/objects/ASCREW24.jpg'
20.2664 	EXP 	text: text = '+'
20.2664 	EXP 	image: autoDraw = True
20.5416 	EXP 	text: autoDraw = True
20.5616 	EXP 	image: autoDraw = False
21.5399 	EXP 	text: autoDraw = False
21.5488 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'name': 'images/objects/23051010.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
21.5685 	EXP 	image: autoDraw = False
21.5685 	EXP 	text: autoDraw = False
21.5685 	EXP 	image: image = 'images/objects/23051010.thl.jpg'
21.5685 	EXP 	text: text = '+'
21.5685 	EXP 	image: autoDraw = True
21.8506 	EXP 	text: autoDraw = True
21.8701 	EXP 	image: autoDraw = False
22.8661 	EXP 	text: autoDraw = False
22.8664 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'name': 'images/objects/driedprune.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
22.8816 	EXP 	image: autoDraw = False
22.8816 	EXP 	text: autoDraw = False
22.8816 	EXP 	image: image = 'images/objects/driedprune.jpg'
22.8816 	EXP 	text: text = '+'
22.8816 	EXP 	image: autoDraw = True
23.1606 	EXP 	text: autoDraw = True
23.1838 	EXP 	image: autoDraw = False
23.9532 	EXP 	text: autoDraw = False
23.9648 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'name': 'images/faces/male/Bryan_Moynihan.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
24.0227 	EXP 	image: autoDraw = False
24.0227 	EXP 	text: autoDraw = False
24.0227 	EXP 	image: image = 'images/faces/male/Bryan_Moynihan.jpg'
24.0227 	EXP 	text: text = '+'
24.0227 	EXP 	image: autoDraw = True
24.2592 	EXP 	text: autoDraw = True
24.3188 	EXP 	image: autoDraw = False
25.0832 	EXP 	text: autoDraw = False
